id,start,end,duration,peak-time,peak-reflect_max,peak-reflect_avg,peak-area,peak-area_px,peak_lat,peak_lon,min-speed,avg-speed,max-speed,min-area,avg-area,max-area,avg-reflect_avg,avg-reflect_max,delta-reflect,num_simult_events,threshold,vertices,edges,cluster_coef,avg_degree,diameter,shortpath_mean,avg_betweeness,num_components,giant_component,singletons,t_delay
ce0ab76d-4933-4127-b7bd-216d52ecfbcc,2019-03-09 19:30:00,2019-03-09 21:30:00,2,2019-03-09 19:30:00,48.69,37.975674,76.32983,69,-23.95712,-46.891445,1.4100698,5.721068177904401,11.273513,46.46163,111.80818121773856,219.03342,30.913543701171875,39.48571423121861,8.57217053,10,0.8500000000000003,1932,401459,0.7632241492485007,415.58902691511327,9,2.441463615749337,1386.082298136644,3,1926,0,30.0
cef524c9-f10d-4306-8442-653dce27679b,2019-03-05 19:50:00,2019-03-05 22:30:00,2.6666667,2019-03-05 20:00:00,52.08,40.119404,49.78032,45,-23.694212,-46.7561,0.37715408,3.960195658935441,13.790222,39.824257,146.32956314086914,338.5062,35.411854637993706,45.6233336130778,10.21147898,17,0.9000000000000004,3601,529017,0.7133763395343141,293.81671757845004,15,3.256011159248779,3944.8119966675877,51,3543,45,30.0
cf0deee4-8c73-42d0-a53a-8bd0fa71b093,2019-03-20 14:10:00,2019-03-20 16:00:00,1.8333334,2019-03-20 14:50:00,37.53,28.517838,98.454414,89,-23.682306,-45.666386,0.20760062,3.780417637183116,9.929935,24.337046,81.94606751662035,132.74753,25.481185913085938,31.353845889751728,5.872659977,9,0.7800000000000002,262,13350,0.8582669201765589,101.9083969465649,7,2.135942207013541,148.24045801526717,1,262,0,10.0
cf279279-49a0-4907-b599-74ec58e27351,2019-03-03 20:00:00,2019-03-03 21:40:00,1.6666666,2019-03-03 21:10:00,57.1,42.876137,309.74423,280,-23.336342,-45.91408,0.7891954,3.313807358344396,6.5097203,121.68523,292.597661336263,638.2943,37.59972174962362,49.96666653951009,12.36694479,13,0.9700000000000004,5779,2493352,0.6732243279073771,862.9008478975608,9,2.428940971592177,4108.231008825055,15,5764,13,30.0
cfe90317-1828-4656-8530-bd3212a2c664,2019-01-21 21:10:00,2019-01-22 00:40:00,3.5,2019-01-21 22:20:00,63.63,44.40536,4375.137,3955,-23.57393,-46.199726,1.7868309,9.644780658540272,24.327898,89.604576,1672.3554033551898,4375.137,42.91075842721121,57.8519043695359,14.94114594,8,0.9100000000000004,5814,1552253,0.8005242402018158,533.9707602339187,21,4.2681652271712895,8767.219126246984,125,5421,49,10.0
d21ee0da-0967-4d22-84ee-7517a2319b52,2019-01-04 09:50:00,2019-01-04 12:10:00,2.5,2019-01-04 10:50:00,35.89,26.330702,754.4484,682,-23.989532,-45.909416,3.3364837,6.283391028642654,9.505526,12.168523,342.0322872400284,897.152,24.775388836860657,31.348124027252197,6.57273519,4,0.7700000000000002,297,15522,0.8194368288463781,104.52525252525248,7,2.2581539166284963,184.95286195286192,2,296,1,10.0
d29d96ba-fa28-4e06-8cdd-ee3085202360,2019-01-05 22:00:00,2019-01-06 02:40:00,4.6666665,2019-01-05 22:40:00,50.32,31.139317,1286.5448,1163,-23.713596,-46.104206,1.278081,5.8384743531545,19.556149,16.593441,685.2353446960449,1982.363,25.635942713419595,33.75033321380615,8.1143905,27,0.8500000000000003,1236,108261,0.7773347074588924,175.17961165048507,20,5.216497565684149,2494.6747572815543,26,1203,19,10.0
d360bad8-e92e-4d20-bd28-30e28e12b7d1,2019-03-03 14:40:00,2019-03-03 16:30:00,1.8333334,2019-03-03 15:10:00,50.07,40.44191,60.842613,55,-23.936377,-47.007927,0.40400374,3.9861401869700503,14.360947,27.655733,86.54117305462177,211.28981,35.0142581646259,43.90384615384615,8.889587989,11,0.9900000000000004,3052,542625,0.6510265363392701,355.5865006553065,12,2.8418791710148703,2595.102883355177,112,2913,93,10.0
d3b9a39c-9585-44f3-8b01-b22cebbe3fe7,2019-03-01 23:50:00,2019-03-02 02:40:00,4,2019-03-02 01:10:00,48.06,29.510944,18048.133,16315,-23.002398,-45.99503,5.5977416,22.26656158765157,48.70103,789.8478,4884.279184977214,13418.5625,26.504592577616375,37.584999561309814,11.08040698,6,0.8700000000000003,965,108622,0.8315438842598964,225.12331606217637,14,3.3288765002140934,1090.786528497409,8,943,3,10.0
d3eca8cd-6871-47e4-854a-9efc50ca0428,2019-03-01 06:40:00,2019-03-01 08:50:00,2.1666667,2019-03-01 07:10:00,39.4,29.605333,243.37045,220,-23.491076,-46.493088,6.146757,9.58661282857259,19.168318,44.249176,302.81184539794924,782.1041,26.759114837646486,34.50066617329915,7.741551336,10,0.8800000000000003,4316,1519315,0.7634564595312237,704.0384615384613,10,2.6614606711618753,3552.2606580166794,19,4287,10,10.0
d73cbb3b-aacb-4c3d-957c-44632d4784d2,2019-03-14 17:30:00,2019-03-14 19:40:00,2.1666667,2019-03-14 18:50:00,48.82,36.035595,430.3232,389,-23.300467,-46.730145,3.6604035,6.9919526760394755,13.624104,38.71803,200.31260593120868,430.3232,31.49970993628869,40.82615397526668,9.326444039,8,0.8800000000000003,8032,3655185,0.7294443257482588,910.1556274900395,15,3.0513783195084123,8189.165463147388,24,8000,15,20.0
d7c4813c-aa18-47e7-93d6-670fa20359fb,2019-02-28 03:10:00,2019-02-28 07:50:00,4.6666665,2019-02-28 03:20:00,46.81,35.92152,102.87933,93,-23.1208,-46.913525,2.0300128,11.30377386411031,33.345764,46.46163,1509.3024518330892,4088.6238,30.392371050516765,39.962999979654946,9.570628929,13,0.8300000000000003,1307,80782,0.7391031168476144,123.61438408569241,19,6.544828989656583,3525.114001530219,9,1275,2,10.0
d88938e5-6e20-4050-b90b-a856e2efef05,2019-01-05 18:30:00,2019-01-05 20:10:00,1.6666666,2019-01-05 18:50:00,58.1,39.438072,6093.1113,5508,-23.800474,-45.686577,0.728693,13.822469845414162,57.45792,57.523926,4169.931538899739,6743.574,36.05331261952718,50.48999945322672,14.43668683,8,0.9000000000000004,2176,277601,0.6577705070209622,255.14797794117655,11,2.8793880048959744,2011.0574448529412,17,2151,10,30.0
d92e98c0-ddb3-437d-ade3-f375eec2b1ad,2019-03-29 17:30:00,2019-03-29 19:50:00,2.3333333,2019-03-29 18:10:00,48.32,35.409233,162.61572,147,-23.878815,-46.541348,2.3164034,5.181965552843534,9.548071,14.380981,50.88655046316293,162.61572,28.722913301908054,35.71846140347994,6.995548102,5,0.8700000000000003,688,73028,0.8007194510732538,212.29069767441865,8,2.3085244078916607,448.1715116279074,2,687,1,10.0
d9574b94-9956-4bcd-9982-43d59e2e63da,2019-02-17 08:00:00,2019-02-17 09:50:00,6.5,2019-02-17 06:50:00,51.2,35.7118,1196.9402,1082,-22.87885,-46.343243,1.5808129,6.966129559736985,14.904993,29.868193,974.502981039194,2575.302,26.877592526949368,35.679999571580154,8.802407045,2,0.7900000000000003,470,41334,0.863888164269497,175.88936170212776,7,2.124302499659749,263.6489361702125,1,470,0,10.0
da08a34b-4f70-424c-9f4a-7116b6cfa4b8,2019-01-19 23:00:00,2019-01-20 00:50:00,1.8333334,2019-01-19 23:40:00,63.63,47.9086,136.06621,123,-23.421432,-46.339134,1.7008067,5.289422979721656,14.3044815,80.754745,203.03563631497897,421.4734,46.3831540621244,58.65384615384615,12.27069209,8,0.9900000000000004,3398,1827497,0.7796575019721864,1075.6309593878786,9,2.1320106020292173,1903.756327251331,16,3378,13,10.0
dac0ea8d-db0a-4660-a838-2b9cd430e3ac,2019-03-04 23:10:00,2019-03-05 00:50:00,1.6666666,2019-03-04 23:50:00,37.4,28.459763,111.729164,101,-23.162455,-46.589436,0.80648756,4.426276624202728,11.241474,14.380981,75.50015385945638,159.29703,26.130192438761394,31.8025000890096,5.67230765,12,0.7000000000000002,89,2124,0.8827903170164144,47.7303370786517,7,1.8133299284984694,35.78651685393258,1,89,0,10.0
daece331-7d3f-4ff8-a6d4-26e92e5004e8,2019-03-06 18:10:00,2019-03-06 20:20:00,2.1666667,2019-03-06 19:20:00,60.36,44.726765,296.46948,268,-23.67125,-45.73888,0.49528193,6.182561771074931,20.075548,27.655733,295.4369859059652,766.61694,34.32649040222168,44.98333320617676,10.6568428,8,0.8900000000000003,5045,1639498,0.7565035191465721,649.9496531219035,11,2.9670531077925277,4955.009117938564,4,5042,3,10.0
db0ac0a6-babe-44c9-b238-651c7023045a,2019-01-20 02:50:00,2019-01-20 05:20:00,2.5,2019-01-20 02:50:00,56.35,39.63795,394.9239,357,-23.335222,-46.26067,0.92730856,9.294577822965735,18.775253,43.142944,263.99838054881377,1102.9106,31.257581262027514,41.16058832056382,9.903007059,9,0.8800000000000003,3300,1555099,0.8291126422490162,942.4842424242428,11,2.8321970959312597,3012.1409090909056,6,3293,4,10.0
db0f94e9-9cf1-4068-bf33-b3d70a4ba423,2019-03-02 02:00:00,2019-03-02 04:50:00,2.8333333,2019-03-02 02:30:00,52.71,42.310783,116.15408,105,-23.325129,-46.220146,0.62331355,4.496979939310174,13.45433,12.168523,113.99984726152923,264.38882,30.82019655328048,38.73157892729107,7.911382374,9,0.9900000000000004,555,25639,0.8007441445109593,92.39279279279272,12,3.5047841438235805,624.8612612612606,21,513,13,10.0
dc145fd9-10b4-417e-85bd-142b5dfc0b4f,2019-01-17 23:10:00,2019-01-18 01:40:00,4.3333335,2019-01-17 22:10:00,59.24,44.356827,324.1252,293,-23.046864,-46.287247,3.9067352,7.878941690220552,18.10696,109.51671,756.8560934627758,1279.9073,32.630370532765106,44.2676472383387,11.63727671,6,0.8600000000000003,1678,298764,0.7852945279390328,356.0953516090585,10,2.9411504677569056,1619.9004767580461,5,1673,3,10.0
dc477554-3d32-41d1-bcf6-bd66c54e75e7,2019-03-14 22:10:00,2019-03-15 00:30:00,2.3333333,2019-03-14 23:50:00,60.11,40.36398,4273.364,3863,-23.31262,-46.46577,3.7809827,10.231981173157692,39.79628,1234.552,5026.153121948242,6992.4756,37.99170994758606,55.059375047683716,17.0676651,3,0.9100000000000004,4867,1377961,0.7728797094752761,566.2465584548996,14,3.04256626763342,4910.509348674737,30,4835,26,10.0
dcda9780-36e4-4739-95db-6ead1d13849e,2019-03-02 19:20:00,2019-03-02 21:30:00,2.1666667,2019-03-02 19:30:00,49.32,36.285553,134.95998,122,-23.78891,-46.81636,2.5369236,9.472428925832112,20.985428,95.13573,394.9238764444987,1563.102,30.79736582438151,41.60599950154622,10.80863368,12,0.9900000000000004,3666,975446,0.7563222564478373,532.1582105837424,13,3.2398555227391936,3981.0766503000555,52,3597,41,10.0
dd118c2e-e40d-4061-8590-332dad56c6a3,2019-03-11 13:00:00,2019-03-11 14:40:00,1.6666666,2019-03-11 14:30:00,41.79,30.531906,120.579,109,-23.631998,-45.85511,0.5544374,2.918051759401957,4.515347,97.34818,176.25920867919922,287.61963,27.810970942179363,37.262499491373696,9.451528549,11,0.7700000000000002,487,38941,0.8146297118921031,159.92197125256672,6,2.24478384455475,301.24024640657075,2,486,1,10.0
ddcbc336-8d74-43b5-9fd1-7edfa68a00de,2019-02-03 14:50:00,2019-02-03 17:20:00,4,2019-02-03 16:10:00,58.35,43.07506,703.5619,636,-23.646322,-45.767673,0.89065784,8.118288692086935,19.521055,115.04785,665.2586841583252,1268.8451,41.012837409973145,54.896249532699585,13.88341212,4,0.9300000000000004,1966,211129,0.8101558897903325,214.78026449643957,14,3.5813623811451274,2301.7904374364175,66,1811,28,10.0
dedc5fe1-f8be-4b00-aae0-9a603cc237b1,2019-03-01 08:00:00,2019-03-01 10:00:00,2,2019-03-01 09:20:00,36.77,26.756765,232.30817,210,-23.905306,-46.302013,5.4497776,8.214357580457415,11.638248,68.58622,235.62685775756836,381.64914,25.676588330950057,34.072143009730745,8.395554679,7,0.8600000000000003,3115,704643,0.723900615189441,452.4192616372398,11,2.7231103974463915,2667.396468699844,10,3103,6,10.0
df293570-a2b5-4a40-ba52-e90dfff65e9e,2019-03-05 22:20:00,2019-03-06 00:20:00,2,2019-03-05 23:40:00,46.31,30.286467,1251.1454,1131,-23.646296,-46.597103,2.0405443,8.638613019670759,25.763924,21.018358,911.2959335872105,1980.1505,25.88832242148263,35.6385714667184,9.750249045,7,0.8900000000000003,1029,149069,0.8373747710577943,289.7356656948494,13,2.706734524933848,853.5364431486887,15,1013,12,10.0
df3a3960-7f83-49f5-bb00-c574323488fa,2019-01-22 09:20:00,2019-01-22 11:20:00,2,2019-01-22 10:50:00,53.58,37.926758,274.34488,248,-23.906895,-45.825775,0.6805513,6.160050255911691,20.791359,116.15408,315.9865188598633,866.1776,35.62788036891392,47.69571467808315,12.06783431,2,0.9800000000000004,863,72668,0.7339966228853637,168.40787949015078,11,2.4788818670657866,617.4426419466969,11,841,4,30.0
df6b0c51-ccb8-46a7-9b9f-022fa7c9219e,2019-03-22 09:30:00,2019-03-22 11:10:00,1.6666666,2019-03-22 10:00:00,43.54,29.261847,443.59796,401,-24.05059,-46.24725,4.280189,11.195904652277628,19.905428,21.018358,317.39564037323,1158.2222,26.222317377726238,34.40666643778483,8.18434906,1,0.8000000000000003,222,12966,0.843330628436937,116.81081081081074,5,1.6518690636337714,72.03153153153151,1,222,0,10.0
df936440-864e-469b-86a7-ad6364062fba,2019-02-21 20:50:00,2019-02-22 00:10:00,4,2019-02-21 20:30:00,59.36,43.44273,719.0491,650,-23.036594,-45.87149,2.5816681,9.373360655524515,28.76818,21.018358,1583.3662041750822,3206.959,33.01662098277699,45.205454566261984,12.18883358,10,0.9100000000000004,4269,799264,0.7813144557678416,374.450222534551,18,4.386539804800062,6747.657296790805,98,4057,61,10.0
e080030b-f81a-44c7-bc64-775f83c92709,2019-01-22 14:20:00,2019-01-22 17:30:00,3.1666667,2019-01-22 17:20:00,63.88,46.91741,1141.6287,1032,-23.47429,-45.795494,0.051651865,8.3920045537608,26.947927,77.43606,724.6328978765579,1760.0109,39.78845087687174,53.80095254807245,14.01250167,17,0.8600000000000003,4535,1677402,0.7389555242697652,739.7583241455354,16,2.8486033025413735,4079.8355016538085,48,4454,31,10.0
e1555775-023c-49f9-ac66-781bafe7f6c3,2019-02-21 14:10:00,2019-02-21 16:40:00,2.5,2019-02-21 16:30:00,58.35,39.94345,721.26154,652,-23.449665,-46.396656,2.3284092,9.012426516588997,15.108498,59.736385,514.3315853792078,1212.4274,39.30902324003332,52.01411774579216,12.70509451,9,0.8800000000000003,3546,1439015,0.7795594185999882,811.627185561195,15,2.544584733939096,2704.463620981394,19,3519,14,10.0
e1f7fee1-a5f4-45ef-a569-dba6f1e2bdba,2019-03-06 18:30:00,2019-03-06 22:00:00,3.8333333,2019-03-06 19:00:00,58.61,43.64663,4268.939,3859,-23.677488,-46.450573,2.3804348,8.468469002030112,26.54762,185.84653,3468.1798678311434,8337.65,34.098749507557265,47.61727298389781,13.51852348,11,0.9200000000000004,6449,1413452,0.7767996233263952,438.3476507985724,21,4.378700379221241,10188.326252132058,169,6136,104,30.0
e2a4b25d-aaca-4843-8719-bbb8a1f78aef,2019-02-12 14:40:00,2019-02-12 18:10:00,3.5,2019-02-12 16:10:00,36.77,28.461117,81.86097,74,-23.721722,-45.80232,0.4184335,4.004968516204668,16.075726,32.08065,139.62538246486497,400.45502,25.56592949577,31.399130033410113,5.833200538,6,0.8100000000000003,284,13136,0.8877684722626782,92.50704225352109,6,2.6439556064300964,232.61971830985885,1,284,0,0.0
e30ef5f5-0c8a-4ebb-aabb-39b9f499af45,2019-03-12 18:10:00,2019-03-12 21:10:00,3,2019-03-12 19:30:00,65.88,51.191566,1019.9435,922,-23.476637,-46.392776,1.4127057,6.856006765365601,16.73208,14.380981,603.835298538208,2324.188,38.462056922912595,49.52600011825562,11.0639432,6,0.9000000000000004,2703,315474,0.7720196829528848,233.4250832408441,16,4.015003414569257,3927.238993710692,34,2625,18,10.0
e3a3c248-a7a9-4f4a-a003-7f1d17509fa3,2019-03-10 17:30:00,2019-03-10 19:10:00,1.6666666,2019-03-10 18:10:00,41.29,28.93827,142.70358,129,-23.949461,-46.336853,5.4728594,7.8696253299713135,11.975205,13.274753,102.510586977005,359.52454,26.397694269816082,33.92416636149088,7.526472092,6,0.8700000000000003,1263,200274,0.7772197675092916,317.140142517815,8,2.410836700527427,887.4196357878071,3,1261,2,10.0
e3dd723b-8e59-47fc-9be7-e4fb6842d8e4,2019-02-26 17:00:00,2019-02-26 21:20:00,11.833333,2019-02-26 19:30:00,67.51,41.39909,70758.85,63964,-23.48673,-45.751785,2.5275104,19.462013933393692,110.477036,25005.209,60803.69155092593,121553.586,41.039432243064596,63.140369980423536,22.10093774,3,0.9300000000000004,13982,6297671,0.8066480052780729,900.8254899156082,19,4.3029210047301305,21976.83578887142,185,13400,85,10.0
e5711685-daea-4df4-81d8-5cb8a26ee204,2019-01-15 00:30:00,2019-01-15 03:00:00,2.5,2019-01-15 01:20:00,55.34,38.634384,219.03342,198,-23.215118,-46.2878,2.0393498,5.039041659411262,10.187315,24.337046,105.22193358926212,274.34488,29.550265480490292,37.63176469241871,8.081499212,3,0.8500000000000003,507,34126,0.8104184792946303,134.6193293885601,9,2.844004400440038,462.85601577909273,3,505,2,10.0
e6121f66-56be-41cb-8e99-208cf1783b11,2019-03-17 19:40:00,2019-03-18 01:20:00,5.8333335,2019-03-17 19:50:00,50.95,35.128067,237.83931,215,-23.193539,-46.21528,1.1933868,4.213124830382211,9.994478,53.09901,170.92823987688337,495.59076,29.197479030064173,38.21599954877581,9.018520519,21,0.9200000000000004,7213,985290,0.74506933317811,273.1983917925975,36,5.590729266941834,11911.898377928745,915,5761,677,10.0
e7468d3d-36e0-45a9-96f6-ccdc63cef827,2019-03-02 15:20:00,2019-03-02 17:00:00,1.6666666,2019-03-02 15:30:00,50.82,36.3025,100.66687,91,-23.173939,-46.818195,4.759416,6.925170620282491,9.236357,28.761963,57.431741078694664,100.66687,30.91680320103963,39.111666679382324,8.194863478,5,0.9900000000000004,2514,1026836,0.7634686324182348,816.8941925218772,9,2.0122412573432364,1262.7931583134432,9,2502,5,10.0
e80aa715-9345-4132-9e3f-2112b8de785a,2019-01-16 18:00:00,2019-01-16 20:50:00,3.3333333,2019-01-16 21:00:00,71.15,47.742825,18252.785,16500,-22.972158,-46.28415,1.4981817,6.972446195781231,17.372028,56.417698,2224.9729368686676,6563.259,43.658623576164246,58.825000047683716,15.16637647,10,0.9200000000000004,7145,4298866,0.7976359607136747,1203.3214835549347,14,3.067860104676791,7223.566130160955,57,7015,28,20.0
e8601fa6-3855-4421-a403-ca4b3cfd2697,2019-03-16 02:10:00,2019-03-16 03:50:00,1.6666666,2019-03-16 02:10:00,32.88,24.923887,109.51671,99,-23.922424,-46.1389,3.8439837,7.065419276555379,17.56915,89.604576,170.82025019327799,280.98227,23.5656000773112,28.853333314259846,5.287733237,5,0.8000000000000003,530,57521,0.8139303800330088,217.06037735849057,5,1.8863002461033669,234.4264150943398,1,530,0,10.0
e9d52e52-cd26-472c-b9ed-0ba96824d0e7,2019-01-04 18:20:00,2019-01-04 20:10:00,1.8333334,2019-01-04 20:10:00,54.08,37.670963,976.80054,883,-23.681332,-46.621147,1.2487715,5.057308774728042,13.186736,40.930485,557.5395956773025,976.80054,39.17029043344351,51.102308126596306,11.93201769,9,0.9400000000000004,5544,1834397,0.7103667798789665,661.7593795093793,15,2.8383165409123063,5048.118686868695,24,5511,18,30.0
ea01f11e-ba78-4e75-99cb-6df64efc7b5e,2019-02-28 10:00:00,2019-02-28 11:40:00,1.6666666,2019-02-28 10:30:00,37.02,29.26506,94.029495,85,-23.589674,-46.314556,7.9163833,9.759488582611084,11.633401,18.805899,74.48610973358154,120.579,26.315185546875,32.3633329073588,6.04814736,4,0.7800000000000002,323,20311,0.8443692564891477,125.764705882353,10,2.134146106955364,182.5975232198142,1,323,0,10.0
ea6c0d00-3459-4d7c-b3d0-47bc90865d4b,2019-03-29 21:40:00,2019-03-29 23:30:00,1.8333334,2019-03-29 22:00:00,45.3,32.62529,251.11406,227,-23.941393,-46.206486,3.538609,7.864358443480271,19.50566,73.01114,188.5695583636944,346.2498,29.92737579345703,39.96692334688627,10.03954755,4,0.8200000000000003,614,67149,0.7988691636381076,218.72638436482083,8,1.9706011621479502,293.12866449511426,4,606,1,10.0
ea8f04e5-6e35-46ef-af2a-c35845b3d839,2019-01-13 16:10:00,2019-01-13 18:10:00,4.8333335,2019-01-13 18:40:00,62.5,46.324802,3616.2637,3269,-24.044046,-47.537067,1.3385516,7.2096355236493626,17.076271,116.15408,868.134764451247,1953.6011,38.78065872192383,51.08538466233473,12.30472594,8,0.9200000000000004,3682,1254065,0.7631322427522645,681.186854970124,11,2.6683611761644705,3047.29657794677,11,3661,7,10.0
eb659a48-4f8f-49ec-8896-fae28f876075,2019-01-19 17:20:00,2019-01-19 19:00:00,2.1666667,2019-01-19 18:40:00,62.37,47.831127,200.22751,181,-23.645515,-45.671066,2.913016,6.706665494225242,13.133207,59.736385,256.94691155173564,693.60583,42.716829473322086,55.75363627347079,13.0368068,5,0.9900000000000004,1676,174476,0.7238725920928762,208.20525059665883,11,2.9677569408153293,1579.7690930787576,24,1629,15,10.0
ed830b25-c13b-40b8-8092-6a0a2e612a13,2019-02-28 15:40:00,2019-02-28 23:40:00,17.333334,2019-02-28 15:30:00,68.39,36.403378,94987.49,85866,-22.903917,-46.993713,1.0170465,20.984713599416946,146.36333,11229.334,47979.45327690972,110378.46,34.011327022976346,52.84066687689887,18.82933985,8,0.8800000000000003,12485,924474,0.5987678732451933,148.0935522627151,43,5.677472435785733,25358.600961153366,692,11329,490,10.0
f02569b7-9c1f-4d8a-8497-a046d1c4783b,2019-02-04 20:40:00,2019-02-04 22:20:00,1.6666666,2019-02-04 20:40:00,36.52,25.871244,391.6052,354,-24.172115,-46.137115,2.9548051,5.4198989272117615,13.332726,37.611797,120.76337083180745,391.6052,22.659899711608887,26.269166469573975,3.609266758,0,0.7000000000000002,131,4435,0.8998330564082124,67.70992366412214,4,1.8071638285378746,52.46564885496186,1,131,0,20.0
f037ae8e-c41b-4d51-b632-ce3d3911e8fe,2019-02-07 06:20:00,2019-02-07 10:40:00,4.3333335,2019-02-07 07:00:00,40.91,27.837074,241.158,218,-23.963259,-46.0694,0.17270447,4.747711429106338,20.70563,27.655733,166.44801092147827,379.43668,25.08802672794887,32.33678558894566,7.248758861,4,0.7000000000000002,233,8593,0.8421641118344856,73.75965665236053,10,3.0523161166198,238.068669527897,1,233,0,20.0
f17dd37a-3fd8-4a26-86ee-4de47611a4be,2019-03-20 22:40:00,2019-03-21 00:20:00,1.6666666,2019-03-20 22:40:00,51.32,37.030003,401.56125,363,-24.054565,-46.683174,1.3314672,6.533278127511342,11.325759,152.65965,303.3833999633789,526.5652,35.60623582204183,48.2516663869222,12.64543056,8,0.8800000000000003,828,120214,0.8166534734982971,290.3719806763287,8,2.0717095372448946,439.94323671497557,4,824,2,10.0
f2836c42-c4e3-41c5-8273-7bbce75dbc7e,2019-03-20 09:20:00,2019-03-20 11:40:00,2.3333333,2019-03-20 09:40:00,38.02,28.51833,32.08065,29,-23.79461,-45.977234,1.2067409,3.1681092008948326,8.741577,5.531147,50.6791330575943,175.89047,26.156980276107788,32.62374973297119,6.466769457,4,0.8000000000000003,275,15104,0.805462159228162,109.8472727272727,8,1.918212247585603,121.69818181818177,5,269,3,30.0
f2d82f61-2847-446d-840f-6e83228c8b24,2019-01-30 17:50:00,2019-01-30 21:00:00,3.1666667,2019-01-30 18:00:00,59.86,46.530975,138.27867,125,-23.475756,-46.37505,1.2053361,7.996843037151155,25.338394,82.9672,614.4313910348075,1854.0404,36.52747544788179,48.445237840924946,11.91776239,4,0.9800000000000004,2011,128726,0.7655520470176569,128.02187966185986,17,4.6122528096820705,3160.174540029835,100,1804,56,30.0
f3233f62-6d23-4bdd-914b-c11d246c5fe5,2019-01-15 23:10:00,2019-01-16 02:40:00,4.8333335,2019-01-15 22:30:00,60.61,45.432674,570.81433,516,-23.016813,-47.084316,1.1765944,9.132358535476353,33.38516,25.443275,1051.1583593617315,1817.5348,35.736564553302266,48.79956519085428,13.06300064,8,0.9000000000000004,2794,592496,0.7978465816867143,424.1202576950622,17,3.8997950489468622,3919.0096635647924,37,2730,25,10.0
f51fd26a-4a00-4eeb-8621-e04747486014,2019-02-06 06:10:00,2019-02-06 07:50:00,1.6666666,2019-02-06 07:50:00,41.54,31.589582,240.05177,217,-23.602,-45.78398,5.896302,7.618516683578491,12.262319,40.930485,162.52352905273438,442.49173,27.091854095458984,34.18583313624064,7.093979041,5,0.8100000000000003,2192,1144695,0.8447740611310579,1044.4297445255447,9,1.8278050218711641,906.8604014598546,1,2192,0,10.0
f5ff908a-1cbf-44ea-9e4a-88f7d62d4427,2019-02-17 07:30:00,2019-02-17 09:30:00,2,2019-02-17 07:50:00,47.06,33.665928,704.6681,637,-23.320644,-46.3215,6.8276362,8.791021619524274,15.111164,55.311466,361.3419173104422,735.6425,27.78788607461112,36.51928561074393,8.731399536,3,0.8200000000000003,585,47721,0.792891852565051,163.14871794871803,6,2.2554501814775803,366.59145299145314,1,585,0,10.0
f721ff55-63a6-4219-9993-b3fe9b807c58,2019-03-09 17:50:00,2019-03-09 19:50:00,2,2019-03-09 18:10:00,68.4,53.116848,678.1186,613,-23.504791,-46.313076,3.8735723,7.866019078663418,13.270529,102.87933,470.3055082048689,1212.4274,37.517348289489746,49.277143478393555,11.75979519,8,0.9100000000000004,1416,183232,0.7773257510499574,258.80225988700533,9,2.915824305700267,1343.971045197738,6,1407,3,30.0
f8d63198-a796-43d5-b101-52cf3a3239d8,2019-03-20 10:30:00,2019-03-20 13:40:00,3.1666667,2019-03-20 12:20:00,44.55,33.17445,65.26753,59,-24.09131,-46.563663,0.36295566,1.9397161773272924,4.2625885,16.593441,38.770705177670436,65.26753,28.131714230492,35.04238092331659,6.910666693,9,0.7700000000000002,308,13274,0.8347088495358769,86.19480519480526,10,2.7803278688524604,267.97402597402595,4,305,3,10.0
f95bd59b-74ab-47eb-b532-9b7427ecb01a,2019-03-28 13:00:00,2019-03-28 15:30:00,14.333333,2019-03-28 11:50:00,60.24,38.060925,18483.986,16709,-24.283844,-46.386074,1.2800733,9.486115850508213,19.207472,10905.209,18626.413208007812,24952.11,35.46428728103638,52.94125032424927,17.47696304,2,0.8800000000000003,3584,320899,0.6624913651313813,179.07310267857187,19,3.924575766353606,4984.636997767857,77,3463,54,30.0
fa6ed04f-df38-4cc5-8c6c-3220cffb5c10,2019-01-04 02:10:00,2019-01-04 04:20:00,2.1666667,2019-01-04 02:40:00,36.52,28.151863,60.842613,55,-23.957512,-46.252773,1.8657061,3.8499698479970297,6.2569957,13.274753,80.82849089304607,298.68192,23.5825745900472,28.008000055948894,4.425425466,4,0.8800000000000003,1751,361607,0.8068394566258696,413.02912621359246,9,2.4119832517310855,1220.8115362649903,9,1738,7,10.0
fbb07450-e013-4d40-8bfb-f44990b2223a,2019-03-14 20:20:00,2019-03-14 22:30:00,2.1666667,2019-03-14 22:20:00,54.72,38.15446,803.1225,726,-23.581663,-46.542538,2.5730863,10.501694011688233,31.318216,19.912128,661.1564092000325,2014.4436,33.60976320902507,44.207333374023435,10.59757016,8,0.9200000000000004,4132,1109876,0.7955373014021732,537.2100677637955,14,3.1281287032274503,4260.280493707636,44,4027,22,10.0
fbb440d4-bdeb-4d67-8ea5-fba96462a237,2019-03-11 11:40:00,2019-03-11 15:30:00,3.8333333,2019-03-11 12:50:00,44.04,29.491026,154.87212,140,-23.722557,-46.09918,0.29973522,7.1659414112567905,34.395645,11.062294,330.9838230895996,1594.0765,25.810214614868165,33.74639961242676,7.936184998,20,0.8100000000000003,817,53888,0.7851471028708321,131.91676866585044,12,3.726485239176624,1093.3439412484695,5,804,1,10.0
